"","X","NEWS_SOURCE","TITLE","REPORT_TIME","side","score","author_new.NEWS_AUTHOR","news_seg"
"568",568,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司非公开发行股票发行情况报告暨...","2010-02-11 00:00:00",0,NA,"中国证券网","长沙,中联,重工,科技,发展,股份,有限公司,非公开,发行,股票,发行,情况,报告"
"569",569,"中联重科股份有限公司","江特电机:关于与长沙中联重工科技发展股份有限公司建筑起重机械分...","2012-04-09 00:47:00",0,NA,"凤凰网","江特,电机,长沙,中联,重工,科技,发展,股份,有限公司,建筑,起重,机械"
"570",570,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司2010年度A股权益分派实施公告","2011-07-08 03:00:00",0,NA,"凤凰网","长沙,中联,重工,科技,发展,股份,有限公司,2010,年度,A,股,权益,分派,实施,公告"
"571",571,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司2008年度报告摘要","2009-04-21 00:00:00",0,NA,"证券时报","长沙,中联,重工,科技,发展,股份,有限公司,2008,年度,报告,摘要"
"572",572,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司2009半年度报告摘要","2009-08-07 02:00:00",0,NA,"网易财经","长沙,中联,重工,科技,发展,股份,有限公司,2009,半,年度,报告,摘要"
"573",573,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司2009年半年度报告摘要","2009-08-07 02:00:00",0,NA,"新浪财经","长沙,中联,重工,科技,发展,股份,有限公司,2009年,半,年度,报告,摘要"
"574",574,"中联重科股份有限公司","中联重科并购奇瑞 中国农机产业格局将变","2014-08-22 08:00:00",0,NA,"慧聪网","中联重科,并购,奇瑞,中国,农机,产业,格局,变"
"575",575,"中联重科股份有限公司","[公司]中联重科拟20.88亿竞购奇瑞重工6成股份","2014-08-15 19:00:00",0,NA,"新浪财经","公司,中,联重科,拟,20.88亿,竞购,奇瑞,重工6,成,股份"
"576",576,"中联重科股份有限公司","中联重科客户力挺公司数据真实性 巴克莱维持大市同步评级","2013-05-29 23:00:00",0,NA,"凤凰网","中联重科,客户,力挺,公司,数据,真实性,巴克莱,维持,大,市,同步,评级"
"577",577,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司2008年第三季度报告","2008-10-28 01:00:00",0,NA,"和讯网","长沙,中联,重工,科技,发展,股份,有限公司,2008年,第三,季度,报告"
"578",578,"中联重科股份有限公司","长沙工业实施“工业倍增”计划-长沙,工业倍增,中联重科-工程机械...","2014-02-27 08:00:00",0,NA,"慧聪网","长沙,工业,实施,工业,倍增,计划,长沙,工业,倍增,中联重科,工程,机械"
"579",579,"中联重科股份有限公司","中联重科客户力挺公司数据真实性 巴克莱维持大市同步评级","2013-05-29 23:00:00",0,NA,"凤凰网","中联重科,客户,力挺,公司,数据,真实性,巴克莱,维持,大,市,同步,评级"
"580",580,"中联重科股份有限公司","中联重科助落后中国三四十年的印度基建现代化","2014-11-26 11:00:00",1,3,"凤凰网","中联重科,助,落后,中国,三四十,印度,基建,现代化"
"581",581,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司限售股份解除限售的提示性公告","2010-04-14 01:23:00",3,5,"网易财经","长沙,中联,重工,科技,发展,股份,有限公司,限售,股份,解除,限售,提示性,公告"
"582",582,"中联重科股份有限公司","中联重科(000157)2010年半年度报告","2010-08-23 06:32:00",0,NA,"南方财富网","中联重科,000157,2010,半,年度,报告"
"583",583,"中联重科股份有限公司","江西特种电机股份有限公司关于与长沙中联重工科技发展股份有限...","2013-01-09 03:00:00",0,NA,"和讯","江西,特种,电机,股份,有限公司,长沙,中联,重工,科技,发展,股份,有限"
"584",584,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司拟对外投资的提示性公告","2011-02-20 19:00:00",0,NA,"凤凰网","长沙,中联,重工,科技,发展,股份,有限公司,拟,对外,投资,提示性,公告"
"585",585,"中联重科股份有限公司","陕西铁路工程职院与中联重科渭南公司签约共育焊接人才","2013-01-11 11:28:00",1,7,"陕西省教育厅","陕西,铁路,工程,职院,中联重科,渭南,公司,签约,共育,焊接,人才"
"586",586,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司公告(系列)","2010-07-24 00:00:00",0,NA,"证券时报","长沙,中联,重工,科技,发展,股份,有限公司,公告,系列"
"587",587,"中联重科股份有限公司","“塔机世界之最”中联重科造 “驱动之心”麦格米特驱动创","2014-10-14 10:00:00",0,NA,"慧聪网","塔机,世界,最,中,联重科,造,驱动,心,麦格米特,驱动,创"
"588",588,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司2010年半年度报告摘要","2010-08-23 01:00:00",0,NA,"搜狐证券","长沙,中联,重工,科技,发展,股份,有限公司,2010,半,年度,报告,摘要"
"589",589,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司公告(系列)","2009-06-27 01:00:00",0,NA,"网易财经","长沙,中联,重工,科技,发展,股份,有限公司,公告,系列"
"590",590,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司2010年第三季度报告","2010-10-30 01:28:00",0,NA,"网易财经","长沙,中联,重工,科技,发展,股份,有限公司,2010年,第三,季度,报告"
"591",591,"中联重科股份有限公司","强强联合 SK润滑油联手中联重科推出专用液压油新品","2015-05-17 12:38:00",0,NA,"中国路面机械网","强强联合,SK,润滑油,联手,中,联重科,推出,专用,液压油,新品"
"592",592,"中联重科股份有限公司","原奇瑞补贴 转至中联重科","2015-05-26 10:00:00",0,NA,"好买理财","原,奇瑞,补贴,转,至,中联重科"
"593",593,"中联重科股份有限公司","中联重科停牌 公司债券不停牌","2015-06-01 15:50:00",0,NA,"华商网","中联重科,停牌,公司,债券,停牌"
"594",594,"中联重科股份有限公司","中联重科:2008年度审计报告","2009-04-21 00:00:00",0,NA,"凤凰网","中联重科,2008,年度,审计,报告"
"595",595,"中联重科股份有限公司","中联重科(000157)2011年半年度报告","2011-08-30 00:00:00",0,NA,"中银国际证券","中联重科,000157,2011,半,年度,报告"
"596",596,"中联重科股份有限公司","中联重科股份有限公司关于“08中联债”投资者回售实施办法的公告","2013-03-29 09:00:00",0,NA,"和讯","中联重科,股份,有限公司,08中,联债,投资者,回售,实施,办法,公告"
"597",597,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司2010年半年度报告摘要","2010-08-23 01:00:00",0,NA,"搜狐证券","长沙,中联,重工,科技,发展,股份,有限公司,2010,半,年度,报告,摘要"
"598",598,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司2009年年度报告摘要","2010-04-30 00:00:00",0,NA,"中国证券网","长沙,中联,重工,科技,发展,股份,有限公司,2009年,年度,报告,摘要"
"599",599,"中联重科股份有限公司","中联重科:智能制造让“大象”飞起来","2015-05-11 15:00:00",1,7,"经济网","中联重科,智能,制造,让,大象,飞,起来"
"600",600,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司关于对陕西新黄工机械有限责任...","2008-03-26 08:00:00",0,NA,"全景网络","长沙,中联,重工,科技,发展,股份,有限公司,陕西,新黄工,机械,有限,责任"
"601",601,"中联重科股份有限公司","1058长沙中联重工科技发展股份有限公司工程起重机分公司","2011-05-05 10:15:00",0,NA,"红网税务频道","1058,长沙,中联,重工,科技,发展,股份,有限公司,工程,起重机,分公司"
"602",602,"中联重科股份有限公司","中联重科江明:中联叉车亮相宝马展 品质引领行业发展","2014-12-12 09:00:00",0,NA,"慧聪网","中联重科,江明,中联叉车,亮相,宝马,展,品质,引领,行业,发展"
"603",603,"中联重科股份有限公司","关于长沙中联重工科技发展股份有限公司股票临时停牌的公告","2008-04-08 09:00:00",0,NA,"新浪财经","长沙,中联,重工,科技,发展,股份,有限公司,股票,停牌,公告"
"604",604,"中联重科股份有限公司","中联重科调集大型机械","2015-06-03 15:00:00",0,NA,"光明网","中联重科,调集,大型,机械"
"605",605,"中联重科股份有限公司","江西特种电机股份有限公司关于与长沙中联重工科技发展股份有限...","2011-06-17 04:00:00",0,NA,"搜狐证券","江西,特种,电机,股份,有限公司,长沙,中联,重工,科技,发展,股份,有限"
"606",606,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司第四届董事会第三次会议决议公告","2011-08-31 06:00:00",0,NA,"全景网络","长沙,中联,重工,科技,发展,股份,有限公司,第四,董事会,第三,会议,决议,公告"
"607",607,"中联重科股份有限公司","中联重科:2009年半年度报告","2009-08-07 00:00:00",0,NA,"凤凰网","中联重科,2009年,半,年度,报告"
"608",608,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司2011校园招聘","2010-11-24 09:34:00",0,NA,"中国教育在线","长沙,中联,重工,科技,发展,股份,有限公司,2011,校园,招聘"
"609",609,"中联重科股份有限公司","关于长沙中联重工科技发展股份有限公司股票临时停牌公告","2008-04-08 08:00:00",0,NA,"和讯","长沙,中联,重工,科技,发展,股份,有限公司,股票,停牌,公告"
"610",610,"中联重科股份有限公司","中联重科何文进:好战略好环境好伙伴好前景","2014-08-27 10:00:00",0,NA,"慧聪网","中联重科,何文,进,好,战略,好,环境,好,伙伴,好,前景"
"611",611,"中联重科股份有限公司","中联重科股份有限公司","2010-02-05 00:00:00",0,NA,"新芽网","中联重科,股份,有限公司"
"612",612,"中联重科股份有限公司","三一、徐工、中联重科等公司“走出去”","2015-02-04 05:20:00",0,NA,"金融界","三一,徐工,中联重科,公司,走,出去"
"613",613,"中联重科股份有限公司","江西特种电机股份有限公司关于与长沙中联重工科技发展股份有限...","2012-04-09 02:54:00",0,NA,"同花顺金融网","江西,特种,电机,股份,有限公司,长沙,中联,重工,科技,发展,股份,有限"
"614",614,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司关于收购陕西新黄工机械有限...","2008-03-26 08:00:00",0,NA,"全景网络","长沙,中联,重工,科技,发展,股份,有限公司,收购,陕西,新黄工,机械,有限"
"615",615,"中联重科股份有限公司","中联重科股份有限公司Zoomlion Heavy Industry Science And ...","2000-10-12 00:00:00",0,NA,"金投网","中联重科,股份,有限公司,Zoomlion,Heavy,Industry,Science,And"
"616",616,"中联重科股份有限公司","瀚华金控股份有限公司公开发行2014年公司债券(第二期)募集说明书...","2015-10-30 05:00:00",0,NA,"搜狐证券","瀚华,金控,股份,有限公司,公开,发行,2014年,公司,债券,第二,募集,说明书"
"617",617,"中联重科股份有限公司","中联重科:2011年年度报告","2012-03-16 01:45:00",0,NA,"华讯财经","中联重科,2011年,年度,报告"
"618",618,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司公开发行公司债券募集说明书摘要","2008-04-17 00:00:00",0,NA,"和讯债券","长沙,中联,重工,科技,发展,股份,有限公司,公开,发行,公司,债券,募集,说明书,摘要"
"619",619,"中联重科股份有限公司","加码农机业务版图 中联重科增持中联重机股权","2015-01-04 19:22:00",0,NA,"中国证券网","加码,农机,业务,版图,中,联重科,增,持,中,联重机,股权"
"620",620,"中联重科股份有限公司","【砼行创富】风雨同路人 缘结中联重科","2014-05-16 08:00:00",0,NA,"慧聪网","砼行,创富,风雨同路,人缘,结,中,联重科"
"621",621,"中联重科股份有限公司","中联重科金融服务布局 发起建立中联银行","2013-11-01 12:00:00",0,NA,"凤凰网","中联重科,金融,服务,布局,发起,建立,中联,银行"
"622",622,"中联重科股份有限公司","吉林省四平市委书记带队到中联重科对接项目","2015-03-27 08:27:00",0,NA,"中国工程机械商贸网","吉林省,四平,市委,书记,带队,到,中联重科,对接,项目"
"623",623,"中联重科股份有限公司","长沙中联重工科技发展股份有限公司招股说明书概要","2000-09-13 00:00:00",0,NA,"凤凰网","长沙,中联,重工,科技,发展,股份,有限公司,招股,说明书,概要"
"624",624,"中联重科股份有限公司","深圳能源集团股份有限公司关于深圳市能源环保有限公司签署合作...","2015-11-12 01:00:00",0,NA,"搜狐证券","深圳,能源,集团,股份,有限公司,深圳市,能源,环保,有限公司,签署,合作"
